REF	Feature Numbers	SystematicName	ccRCC-1	ccRCC-2	ccRCC-3	ccRCC-4	ccRCC-5	ccRCC-6	ccRCC-7	ccRCC-8	ccRCC-9	ccRCC-10	ccRCC-11	ccRCC-12	ccRCC-13	ccRCC-14	ccRCC-15	ccRCC-16	ccRCC-17	ccRCC-18	ccRCC-19	ccRCC-20	ccRCC-21	ccRCC-22	ccRCC-23	ccRCC-24	ccRCC-25	ccRCC-26	ccRCC-27	ccRCC-28	ccRCC-29	ccRCC-30	ccRCC-31	ccRCC-32	ccRCC-34	ccRCC-35	ccRCC-36	ccRCC-37	ccRCC-38	ccRCC-39	ccRCC-40	ccRCC-41	ccRCC-42	ccRCC-43	ccRCC-44	ccRCC-45	ccRCC-46	ccRCC-48	ccRCC-49	ccRCC-50	ccRCC-51	ccRCC-52	ccRCC-53	ccRCC-54	ccRCC-55	ccRCC-56	ccRCC-58	ccRCC-59	ccRCC-60	ccRCC-61	ccRCC-62	ccRCC-63	ccRCC-64	ccRCC-65	ccRCC-66	ccRCC-67	ccRCC-68	ccRCC-69	ccRCC-70	ccRCC-71	ccRCC-72	ccRCC-73	ccRCC-75	ccRCC-76	ccRCC-77	ccRCC-78	ccRCC-79	ccRCC-80	ccRCC-81	ccRCC-82	ccRCC-83	ccRCC-84	ccRCC-85	ccRCC-86	ccRCC-87	ccRCC-88	ccRCC-89	ccRCC-90	ccRCC-91	ccRCC-92	ccRCC-93	ccRCC-94	ccRCC-95	ccRCC-96	ccRCC-97	ccRCC-98	ccRCC-99	ccRCC-100	ccRCC-102	ccRCC-103	ccRCC-104	ccRCC-105	ccRCC-106
A_33_P3210647	409	NM_001856	7.250085262	7.653510566	7.530033869	7.376923798	7.338291429	7.041489712	7.14170706	7.637791667	8.209909207	7.855068133	7.587267226	7.331145276	7.819843549	7.646139354	7.113035495	7.122773012	6.721908422	6.853797521	7.273243985	6.813573583	7.032513976	7.706916618	8.401765179	8.185599741	7.338013456	8.120210031	7.759503759	6.719714171	7.309490565	7.968715782	7.27351612	7.875704233	7.627424373	7.366613703	7.026188567	5.957970488	7.618838698	7.5564949	7.864099229	8.153378062	7.149081858	7.067380164	7.583908455	7.875704233	7.499629649	7.420181591	6.994024512	8.590984942	6.609131678	7.160779544	7.208255671	7.133182271	8.12328279	8.453650944	7.212387129	7.567329221	7.125492795	8.139499638	7.465162687	6.849481187	7.710378866	8.060745499	7.059451799	7.590009606	7.373983947	7.503971613	8.2838266	7.324774411	6.980510116	6.864735155	7.853804796	7.399365499	7.252836273	6.999949847	8.069387821	7.597269841	7.474766526	7.910184904	6.869319306	6.987954616	7.558347313	8.056669347	6.823134473	7.400372292	7.841795553	7.659280422	8.024034775	7.298604107	8.378911245	7.135647085	8.053749267	7.852767137	6.790345844	6.672597091	7.562338884	7.558347313	7.585350938	7.558607562	7.478327223	7.273243985	7.672510401
A_33_P3341105	410	NM_002602	6.268647812	7.980154663	6.576807444	6.932524172	6.804606677	6.863534121	7.530033869	6.810369942	7.040545516	7.784198446	7.512413885	6.821746579	7.713578522	7.278116939	7.664365147	6.955882171	7.563776627	7.831494053	8.171903822	6.974282301	6.688437689	7.134476976	7.567115112	7.493214201	6.933846778	9.125722722	7.116415626	6.529559118	7.531741439	6.351814006	9.27585565	7.784455245	7.191321065	6.849994391	8.328852615	8.50411521	6.917212758	7.724099543	6.505655891	7.61635137	7.484414825	7.147038434	7.496501512	7.866782181	7.289982152	6.984472294	8.2111236	6.734125953	7.331369638	6.844035392	7.511159738	8.129070836	6.848877413	7.347888079	7.056515416	7.525524202	6.596694516	7.336466127	5.892093852	6.469789993	8.043622945	9.473942829	7.185237941	7.342850448	7.448841351	8.73251351	8.356185248	7.44384132	7.056515416	6.553277331	7.717861919	8.239602093	7.080202206	6.397620552	8.649689194	7.447283073	7.742824536	7.758063174	7.760215169	7.384106777	7.588231273	7.295452	6.607237824	6.768655918	7.251107229	7.413918802	6.414612181	7.138237365	7.085552081	7.46288833	7.977094832	7.444599562	7.149875893	7.987733523	7.429922355	9.047120633	7.265652392	7.524707382	8.341749596	6.788104791	6.802577772
A_23_P50096	411	NM_001071	11.53429661	11.89264205	12.41709473	11.70072284	11.76788959	12.22394306	12.10574956	11.73461256	10.88515208	12.02933995	11.96710771	10.9941022	10.94645112	11.17131396	12.40568182	11.96377781	12.1121424	12.89054746	11.37708026	11.92166598	12.02358429	12.72030894	12.02358429	11.89684604	12.61524221	11.46289551	11.65214768	12.3917039	12.38818572	13.50613016	11.41569631	11.28428209	11.84364623	12.05379696	11.88722879	9.753185009	12.51209899	11.84250222	12.06461236	12.01037667	11.89791554	11.24330605	10.92780934	12.03618877	12.2054834	12.34895631	11.4067782	11.97348933	13.2453799	11.2514093	11.92265276	11.62948297	12.08540542	10.22890539	12.45178648	12.04158127	11.12119449	12.11862466	10.67257272	12.1504195	11.83491028	11.56751523	11.60282053	12.55346335	11.21791128	12.9221789	11.17400036	12.62640054	12.10574956	12.64587307	11.47456102	10.98835088	12.50053107	11.89518259	10.79007601	12.70756523	10.49142376	11.40240854	11.82316459	11.63326326	13.33946548	11.27880965	12.5810658	11.27080473	12.19925842	11.52548526	12.56264986	12.82193217	12.90131527	10.7205628	10.99833066	12.69353175	11.54341277	11.18024955	11.41311246	12.34594328	13.15086145	11.77755812	12.19407689	12.10512325	11.34790006
A_23_P386384	412	NM_152377	3.222435399	2.855211193	2.711851403	3.056436662	2.76001308	3.363680529	2.745357652	3.211762468	2.924625099	2.778764149	2.700720991	3.045100201	2.631327119	3.681511614	3.671924302	2.516305777	2.555629007	3.305966334	2.631003465	2.903017119	2.771298619	4.347425618	2.510293546	2.872353856	2.761811789	2.922088876	2.588946923	2.842370671	2.722894163	2.725520161	2.749265323	2.637692145	3.175906365	2.827288912	2.687872413	3.416676274	3.387831141	3.599471901	3.783916806	2.72505028	3.012588282	3.766861761	3.119102486	3.520413029	2.92715982	3.767558812	4.014863539	4.074858716	3.359330243	3.255639726	2.565743412	2.73063176	4.577760809	2.894994327	2.747914355	3.213543326	4.131437844	2.79841243	3.240216547	3.103792869	2.736679884	3.455428447	2.806781613	3.277894595	2.682698751	2.503992473	3.948749385	2.660811915	3.714794436	2.518137897	2.517499476	3.776191148	2.887017882	2.62227833	3.699736522	3.437482407	3.436212211	3.509848227	3.898687655	2.632742834	2.670282502	2.628201058	2.77445001	2.979806537	2.847415211	3.512375204	3.295711433	2.772757041	2.564587279	2.59952736	2.825118711	3.021548025	2.54868531	2.709865204	2.740451683	3.432259856	2.856020184	2.590640521	2.517624237	2.868578081	2.663364798
A_33_P3264121	414	NM_004607	13.80219595	14.6427366	14.7345968	14.5935595	13.959905	14.53734719	14.58553028	14.41971705	13.76183383	13.52051779	14.5112827	14.43889051	14.13391585	14.98895107	14.32150914	14.38800674	14.43889051	14.03444873	14.57888027	15.28287076	14.29483098	14.60966976	14.05310645	15.06695986	14.24992847	14.04342782	13.8637732	14.34180302	14.23917418	14.95861581	14.07830284	14.40453451	14.75390664	13.82316072	14.26281825	14.1113278	14.96583121	14.61965264	14.3112772	13.98220447	14.28809086	14.41084577	14.19397649	14.425028	14.46226203	14.01573102	14.31913207	14.12433954	15.0462867	14.63369185	14.79985721	13.79411068	15.02704767	15.15568801	14.39499193	14.12805088	14.35708443	14.89003463	14.57888027	14.40217212	14.02245517	14.00393635	14.38602004	14.5714642	14.31913207	14.4805676	13.72020453	14.21710321	14.58553028	14.48313782	14.31504795	14.03789388	14.15205626	15.23522628	13.96608771	14.26506762	14.29008621	14.08179399	14.55103988	14.69751222	13.40972411	14.38602004	14.05655872	14.38393584	14.51357676	15.18158124	14.34834928	14.03956192	15.0462867	13.93731693	14.1113278	14.50597067	14.71268622	14.89255724	13.86230262	14.20893111	14.07475619	14.26068643	14.04164612	14.66239957	15.0488456
A_32_P142128	415	NR_026566	5.827319031	4.031417102	6.038022167	4.80177858	5.69857702	4.955521143	5.211295977	4.69202114	6.78388984	6.610259796	5.236662022	5.10196374	4.813414744	4.905860622	4.874022323	4.420848537	5.2392914	4.004378616	5.303700724	6.187463951	5.791563666	4.537797627	4.976962022	5.163770601	5.536415222	5.366800934	5.312177708	5.30805161	4.851531837	5.383541018	4.899405181	4.923940455	4.581425843	4.327376935	6.963976265	5.145274668	5.072507779	5.849197736	5.474862134	4.499332411	4.46401487	6.360577071	5.086052875	6.217483091	4.592545183	4.46401487	4.794094684	5.7415246	4.721249347	4.348570486	4.267628715	5.317727852	4.713168191	4.649818481	5.56855093	4.644581175	5.34791319	5.047308783	5.812363641	4.755121647	3.396498397	5.115060303	4.736222185	4.899793052	5.001008389	4.259042515	5.446229661	6.632288923	3.819303638	4.875419747	5.802609402	5.04225819	5.458720897	5.313277999	4.003270945	4.321839261	5.41296952	5.209883207	5.958608597	5.747619792	5.131637164	4.366277024	4.329303869	4.717275628	4.354930213	6.140868651	5.145620592	4.271874991	4.78319536	7.292254964	4.079585324	4.678280176	5.880659774	4.175076663	5.529991557	4.303262398	5.761949226	4.950680277	4.884975255	5.707418255	4.894246222
A_32_P3534	416	NM_001102612	3.24455479	3.151440654	3.279184069	3.056169354	4.078120614	3.301083473	2.820298916	3.237851012	3.301455181	3.755728742	2.88957031	3.012588282	2.64062193	3.69867174	3.685674543	4.496101623	3.54948899	3.406255402	3.845375312	3.458565889	3.545003323	3.120259029	2.850487245	3.141043802	3.049275784	3.210445483	3.02468474	3.581381022	3.15017129	3.791799437	3.365266371	3.220050756	3.363009228	3.477679494	4.272883449	3.728709673	3.391226057	3.58317861	4.934383062	3.841517023	5.245378944	4.407393687	3.138604574	3.45512087	3.794423024	3.786156494	4.035828185	4.056091558	3.367264204	3.231758663	3.503586126	3.668111106	4.582578735	2.899632285	3.628790333	3.917996617	2.875927832	2.782624409	3.239149509	3.246567679	4.500889128	4.302521974	3.647772637	3.530462935	3.992273724	3.744221619	3.943596935	3.325084613	3.728709673	2.48566211	3.368999476	3.789640078	3.26967147	3.98755565	3.676583504	3.374764119	3.441971621	3.526644989	3.952573164	4.494624068	2.638718503	3.116343356	2.696620766	6.823134473	2.925598461	3.718016821	3.284482498	2.748242919	2.828218537	3.044639785	3.651077264	3.223697233	3.204048864	5.285890278	2.692851094	3.438468042	3.881481966	3.181252911	3.712790308	3.532566517	3.274147524
A_33_P3305805	417	A_33_P3305805	6.141818774	3.19181354	5.869408622	4.053747949	4.779028939	5.208987572	7.465162687	7.99269665	2.434817889	2.607192759	5.507601919	6.25226421	2.642906685	3.700435877	6.618609648	5.014289279	2.93290777	6.589620528	3.127161542	4.24060461	2.778764149	3.107839613	3.975931196	4.525404529	8.331078631	2.930324184	3.412773324	5.825776249	5.281435131	2.735295217	5.022059412	2.619310023	3.57312206	6.123164058	6.189852491	7.787623068	4.729630368	6.13513093	5.147036017	2.704735244	5.331182475	10.27481447	3.524141423	3.407859967	6.877766484	4.860257819	8.237500308	4.042556358	7.781458944	7.704952872	3.145775824	4.448475586	4.581832289	2.898884759	3.749935725	4.16789534	5.786089066	2.775887362	3.236889617	7.546757996	2.692224179	3.457918746	2.794218978	6.472446629	3.647772637	4.076698954	3.939463095	5.883799734	6.745703332	4.738080408	2.477958791	7.127820585	4.479034149	7.842213989	3.670869646	8.193765278	3.439192063	3.527715342	7.728866126	2.568946427	2.626125012	2.884225857	7.1862628	4.731350853	3.517575442	5.569540961	3.277894595	3.554211357	2.622686778	2.571609896	2.693255168	3.029058491	5.593757147	7.108896103	3.172171829	7.210279104	4.58755136	4.181367902	6.707498811	6.204762956	2.614717898
A_23_P122228	434	NM_004553	11.86010495	13.27317581	12.84437487	11.9553191	11.92719689	11.48768363	12.34189612	11.73789495	11.98333978	12.84949808	12.33431082	12.364243	12.58330671	12.23713868	12.49393214	11.87676199	11.94620239	12.18457647	12.53478479	12.72030894	12.41063592	11.90194932	12.10749285	12.58501925	12.32927731	11.95093397	11.97733448	11.85287091	12.30755747	13.24010267	12.12860662	11.89626515	11.91240138	12.03116402	12.94777891	12.97110092	11.98884179	13.16831319	11.87322737	13.913079	12.25153195	12.2494679	11.77296078	12.35373505	11.73274197	11.74492489	12.85409308	11.7920963	12.72865064	12.53558696	12.53058038	11.97733448	11.46513929	11.96211294	12.15169395	12.09461774	11.89852277	11.8782791	11.86688247	12.13655883	12.16608553	12.55672187	12.21748061	11.44241271	11.19263144	12.01256608	12.09717235	12.38125126	12.32018569	12.06120868	12.24749241	12.08244645	12.2947897	12.69854748	11.75920053	12.1789324	11.69281505	11.81396503	12.35665488	12.31662222	12.04959413	12.23187339	11.29491944	11.87624094	12.52757136	12.52603519	11.53475935	11.89468307	12.53889255	12.03618877	12.14728568	11.64491541	12.00249994	12.63894632	11.83441061	11.91351923	13.2012939	11.93490704	12.10324907	12.67680507	12.05432867
A_24_P384569	435	NM_001163287	6.486726099	4.921078654	6.985290124	7.301935358	6.931382493	5.802854925	6.362504251	6.842249217	8.340601603	7.820351622	6.63166996	6.998399716	6.497579817	6.102404148	5.892450624	6.178094214	6.192683081	6.536063291	6.502672707	6.258536577	6.002363758	6.341502238	5.390984941	4.962845247	6.050405531	6.353350927	6.269869442	6.920617959	6.287423585	6.375402916	6.717293972	6.541238221	6.250554994	6.468381481	7.778540137	6.460886281	5.625466941	5.818405576	6.822839996	6.019229592	6.115101022	6.841393136	6.157047303	7.019806258	6.219512089	5.46931186	6.117148097	6.303971858	5.854495403	6.21046784	5.690334871	6.521599498	5.771364746	5.968864549	5.801018649	6.06158468	6.237972588	5.940508091	7.1967921	5.767897344	5.736295005	6.330743513	5.879401413	6.407838217	5.759363292	5.088493282	7.045698151	6.567349091	6.069008042	6.334444945	7.823598965	6.541238221	6.063647986	6.611406145	5.729854985	5.333159033	7.219301604	6.923300525	7.267807105	5.920890954	6.702856069	5.360918134	5.833477599	5.771076594	5.171793763	5.18814482	6.343800621	6.343800621	5.667716492	7.256047169	5.821369585	5.77383984	6.404738128	5.630852468	7.223529901	6.810619653	6.672104734	6.454240483	5.873414587	6.284332039	6.292088559
A_33_P3390471	436	AK092393	2.646228157	2.604594736	2.531562145	2.601175227	2.507159126	2.634278406	2.556822823	2.625666537	2.505754036	2.489548383	2.627120358	2.537694982	2.528267142	2.832343154	2.800002091	2.455062284	2.43769206	2.706936324	2.48248224	2.54064207	2.541369463	3.498129885	2.448197554	2.562459307	2.543830674	2.724758685	2.473469041	2.495397796	2.580006793	4.940371911	3.401134048	2.454319792	2.628550894	2.586550823	2.48973599	2.677135836	2.712428726	2.777116066	3.148303887	2.625201937	2.644814837	2.876641983	2.650301909	2.610007963	2.627890386	2.84570949	3.275075308	2.949616371	2.644745308	2.608187369	2.470508884	2.5043166	3.690944296	2.653726229	2.797447317	2.664645433	2.46657508	2.533475557	2.695644987	2.558805182	2.960325939	2.911822951	2.502612982	2.882770134	2.728049121	2.4884876	3.015531582	3.410463584	2.824688722	2.469861867	2.553819717	3.080239846	4.179386685	2.504940982	2.709865204	2.712122504	2.742626953	2.868790927	3.239855482	2.459630698	2.491539952	2.486601668	2.524268069	2.578355266	2.810108577	2.86669514	2.656985805	2.494137678	2.455575865	2.412843786	2.527710203	2.612935299	2.48878397	2.48776838	2.503370707	2.755974096	2.511962905	2.497566121	2.460241185	2.611119093	2.509726396
A_23_P50276	437	NM_031917	4.65559739	6.363330504	4.336595968	4.755121647	4.227025954	4.359119761	4.913314723	4.220244969	6.225775927	6.333860266	4.917741523	4.532559604	5.158478864	5.25556957	4.988682782	4.944566248	4.713168191	5.355976178	5.218564626	4.448475586	4.720317837	5.729249989	5.341209085	6.566764017	5.184366728	6.275027628	4.793359466	4.305368875	4.759227263	5.716145952	6.003577735	5.810477495	5.421518362	4.50585283	5.552280238	3.804858066	4.433844805	3.69466819	4.096701962	5.991298845	4.534443603	4.781189802	4.277334181	5.487788478	4.476866944	4.362506786	4.798887631	6.420034345	4.581425843	4.679139546	4.547800715	4.693881589	4.766280297	6.07088743	5.93281173	5.48680876	3.969033505	4.916691005	4.169771564	4.108024738	6.216042423	6.719714171	4.959291015	5.349556522	5.143830318	5.236337072	5.216776454	4.72520729	3.675496733	4.848244017	5.66672945	5.181675629	4.83287795	4.176951163	5.579958915	5.75082095	5.51641128	5.441875202	4.889218378	5.553626547	4.989773105	5.203556874	4.792951198	5.244410153	4.459155814	5.501569044	5.372835588	4.65018827	5.235203775	6.093023954	4.947997026	5.623855585	4.981898049	5.829852227	4.578154461	5.478190915	4.953354399	5.387268756	5.783186516	4.540530598	5.616363628
A_23_P123905	438	NM_016042	8.520970567	8.65059314	8.32561441	8.522649506	8.297505593	8.059212322	8.193765278	8.537139647	9.03001489	8.846442983	8.357382844	8.100321482	8.176092059	7.944261268	8.674710281	8.857903717	8.627915501	8.602892576	8.418439141	8.490430971	8.514315192	8.589178615	8.355256833	8.158870294	8.392318649	8.11809797	8.237740599	8.700944004	8.464164134	9.023857973	8.534615564	7.851299403	8.34081787	8.370189049	8.174460447	8.385408636	8.145519808	8.016918532	8.386074786	10.27568827	8.088148881	8.534615564	8.567680804	7.63390054	7.624440661	8.214732558	8.455535088	8.034137005	8.768202527	8.389244492	8.761938748	8.255321077	8.401064972	7.778304919	7.914095476	8.688988991	8.357606662	8.010726986	8.325855146	8.669086642	7.993863491	8.908207386	8.336118411	8.728186508	8.4315828	8.065595378	8.329484061	8.900604735	8.570656899	8.383292679	7.933926523	8.109967222	8.682321302	8.241715363	8.433560531	8.667477141	8.772475826	8.835581926	8.92318721	8.872063679	8.636773431	8.833941256	8.424680451	8.437370055	8.155539925	8.220889096	7.778304919	7.920187229	8.493878026	7.738251478	8.218122663	7.886215872	8.789686568	8.682990748	8.665296314	8.469429128	9.015591438	8.322394005	8.457803072	8.260524782	8.449947017
A_23_P501010	439	NM_000494	4.084199391	2.606454389	2.533219613	2.610218509	3.386539961	2.667396326	2.552494769	2.624547122	3.30758732	4.314503625	2.549712132	2.558245812	2.526446935	2.826718266	2.811941205	2.460586698	2.458940907	2.696969811	2.487139509	2.55183093	2.545182198	2.592198554	2.467232863	2.578860766	2.550966368	2.698833017	2.474223702	2.511620505	2.573095417	2.563048337	2.6112999	2.457105146	2.634928924	2.588519296	2.52080685	2.684295509	2.729059997	2.77445001	3.098642623	2.570715934	2.655417332	2.882245633	2.645371887	5.011909726	3.852460324	2.86239703	3.271235659	2.980330686	2.647312187	2.622686778	2.474041259	2.511435133	3.721909316	2.651063937	2.515845581	2.656985805	2.47170399	2.549803425	2.704585901	2.578022019	2.504433933	2.914615471	2.519616736	2.587230246	2.477401507	2.510735932	3.033609442	2.540183327	2.834934083	2.493572069	2.507591115	2.841724938	3.168208818	2.50544455	2.719648505	2.72568659	4.170946345	2.868358566	3.224668627	2.476301248	2.505692761	2.489611133	2.546663035	2.582255148	2.912359944	5.545637252	2.658617797	2.504940982	2.46035037	2.426911283	2.555032415	2.620376768	2.501478381	2.49370207	2.522148311	2.752811251	2.537379963	2.496174167	2.46346126	2.620286096	2.524351362
A_23_P105862	440	NM_023037	7.562338884	8.704141095	9.249165964	9.451061384	8.016918532	9.051125616	9.520338689	9.852280667	4.96885393	5.949914829	9.617445357	8.694386005	8.182961942	8.392318649	8.947439328	10.64200946	8.239360039	8.851419957	8.985391866	9.17615356	9.015809092	8.78585202	8.4806467	6.719948393	8.552574808	7.635156187	9.715604504	10.04580313	8.77703674	7.144315916	8.985826817	8.277504182	7.697492092	9.469733098	7.54626852	9.997103695	9.32988906	8.548074581	9.85121116	4.438833893	8.701161471	8.552371961	9.217751662	7.706156362	8.736522892	7.79994301	8.083982317	6.011311147	7.862425167	8.794205852	9.132894276	8.136259216	7.186728383	6.331557736	8.012593659	8.332226966	10.8802272	9.163495114	10.00771922	8.997939849	7.586312558	5.735306171	9.227550026	8.80727002	8.136026054	7.703317454	9.091332454	8.907034289	9.436664585	9.460018141	6.301198218	8.901216584	9.897655025	9.203969903	10.68976762	7.108379797	7.793671056	9.27792769	8.175168833	6.044306838	7.879826554	9.306779883	8.823844854	9.106428277	7.714058577	8.083283493	8.802288895	9.10232277	9.011748571	7.595772457	9.435530099	8.497302773	7.565677846	8.276426847	9.941895643	8.033911509	7.008602682	9.46255827	9.406333688	9.821044838	8.501519616
A_23_P107432	441	ENST00000407600	7.271746239	5.159515675	3.705903649	6.919092393	5.245378944	6.781048086	6.983440557	5.696055378	8.815125714	4.402345312	4.161205921	4.595315378	4.494624068	6.291518199	5.734950381	5.520514915	3.968598725	5.780175698	6.068499219	4.679508663	6.670936111	9.317850108	4.056934223	7.808845841	3.679622709	6.344097278	4.935768067	4.410384482	5.246429767	9.055401212	5.090507847	7.743557483	7.473409248	5.766075151	2.540907299	4.81707273	4.247768574	4.604256521	5.378833413	7.071577383	6.282326687	4.425867677	5.165238867	4.883524952	3.090528392	5.674674495	3.266344236	9.142109401	6.20306132	5.341540041	4.881635839	4.062838703	7.562874483	7.789839407	4.931193818	3.699736522	5.734674772	6.464370522	7.006039351	5.907039427	4.333979911	7.53225987	5.730475227	6.514533435	6.238771719	6.544138225	6.792620807	6.44454432	4.996883997	5.729249989	6.360057615	3.92273079	5.472604462	5.977290247	5.022740385	3.743120608	6.589620528	5.320878974	4.688318655	9.0431618	6.03109786	6.883450943	5.609699696	8.377016489	5.300725015	6.982473942	6.58851291	4.898291206	4.752783175	5.984242029	5.475604307	7.369061259	7.068400579	7.886721125	5.983079219	5.687473089	6.872729815	5.732742358	5.422820935	4.827683881	8.676152172
